id_proposicao,codTema,tema,relevancia
2190310,57,Defesa e Segurança,0
2190310,44,Direitos Humanos e Minorias,0
2190358,61,"Viação, Transporte e Mobilidade",0
2190312,57,Defesa e Segurança,0
2190312,44,Direitos Humanos e Minorias,0
2190359,61,"Viação, Transporte e Mobilidade",0
2190360,34,Administração Pública,0
2190363,56,Saúde,0
2190399,74,"Política, Partidos e Eleições",0
2190399,53,Processo Legislativo e Atuação Parlamentar,0
2190364,52,Previdência e Assistência Social,0
2190407,35,"Arte, Cultura e Religião",0
2190410,34,Administração Pública,0
2190355,34,Administração Pública,0
2190355,52,Previdência e Assistência Social,0
2190411,43,Direito Penal e Processual Penal,0
2190411,44,Direitos Humanos e Minorias,0
2190356,34,Administração Pública,0
2190414,70,Finanças Públicas e Orçamento,0
2190412,61,"Viação, Transporte e Mobilidade",0
2190361,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190416,34,Administração Pública,0
2190415,53,Processo Legislativo e Atuação Parlamentar,0
2190362,54,"Energia, Recursos Hídricos e Minerais",0
2190417,43,Direito Penal e Processual Penal,0
2190398,34,Administração Pública,0
2190398,57,Defesa e Segurança,0
2190420,34,Administração Pública,0
2190420,43,Direito Penal e Processual Penal,0
2190420,74,"Política, Partidos e Eleições",0
2190419,57,Defesa e Segurança,0
2190419,44,Direitos Humanos e Minorias,0
2190408,35,"Arte, Cultura e Religião",0
2190409,43,Direito Penal e Processual Penal,0
2190429,34,Administração Pública,0
2190429,53,Processo Legislativo e Atuação Parlamentar,0
2190413,61,"Viação, Transporte e Mobilidade",0
2190418,44,Direitos Humanos e Minorias,0
2190440,55,Relações Internacionais e Comércio Exterior,0
2190422,74,"Política, Partidos e Eleições",0
2190423,70,Finanças Públicas e Orçamento,0
2190423,74,"Política, Partidos e Eleições",0
2190425,58,Trabalho e Emprego,0
2190432,44,Direitos Humanos e Minorias,0
2190446,54,"Energia, Recursos Hídricos e Minerais",0
2190446,66,"Indústria, Comércio e Serviços",0
2190446,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190448,54,"Energia, Recursos Hídricos e Minerais",0
2190448,70,Finanças Públicas e Orçamento,0
2190449,54,"Energia, Recursos Hídricos e Minerais",0
2190450,67,Direito e Defesa do Consumidor,0
2190450,40,Economia,0
2190453,37,Comunicações,0
2190453,67,Direito e Defesa do Consumidor,0
2190460,54,"Energia, Recursos Hídricos e Minerais",0
2190455,56,Saúde,0
2190452,39,Esporte e Lazer,0
2190452,61,"Viação, Transporte e Mobilidade",0
2190464,46,Educação,0
2190454,37,Comunicações,0
2190454,67,Direito e Defesa do Consumidor,0
2190465,66,"Indústria, Comércio e Serviços",0
2190457,67,Direito e Defesa do Consumidor,0
2190456,37,Comunicações,0
2190456,67,Direito e Defesa do Consumidor,0
2190459,67,Direito e Defesa do Consumidor,0
2190459,66,"Indústria, Comércio e Serviços",0
2190466,40,Economia,0
2190466,66,"Indústria, Comércio e Serviços",0
2190458,41,Cidades e Desenvolvimento Urbano,0
2190458,54,"Energia, Recursos Hídricos e Minerais",0
2190462,56,Saúde,0
2190469,56,Saúde,0
2190461,43,Direito Penal e Processual Penal,0
2190461,54,"Energia, Recursos Hídricos e Minerais",0
2190463,54,"Energia, Recursos Hídricos e Minerais",0
2190472,34,Administração Pública,0
2190472,42,Direito Civil e Processual Civil,0
2190472,40,Economia,0
2190467,43,Direito Penal e Processual Penal,0
2190473,74,"Política, Partidos e Eleições",0
2190483,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190475,67,Direito e Defesa do Consumidor,0
2190475,66,"Indústria, Comércio e Serviços",0
2190475,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190487,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190477,44,Direitos Humanos e Minorias,0
2190477,61,"Viação, Transporte e Mobilidade",0
2190471,37,Comunicações,0
2190489,58,Trabalho e Emprego,0
2190474,67,Direito e Defesa do Consumidor,0
2190474,43,Direito Penal e Processual Penal,0
2190474,66,"Indústria, Comércio e Serviços",0
2190474,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190493,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190492,66,"Indústria, Comércio e Serviços",0
2190492,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190484,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2190495,42,Direito Civil e Processual Civil,0
2190495,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190500,67,Direito e Defesa do Consumidor,0
2190500,61,"Viação, Transporte e Mobilidade",0
2190485,66,"Indústria, Comércio e Serviços",0
2190485,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190497,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190486,67,Direito e Defesa do Consumidor,0
2190486,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190504,34,Administração Pública,0
2190488,42,Direito Civil e Processual Civil,0
2190488,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190506,54,"Energia, Recursos Hídricos e Minerais",0
2190506,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190501,34,Administração Pública,0
2190501,40,Economia,0
2190491,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190491,58,Trabalho e Emprego,0
2190509,34,Administração Pública,0
2190513,34,Administração Pública,0
2190513,42,Direito Civil e Processual Civil,0
2190490,66,"Indústria, Comércio e Serviços",0
2190490,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190490,56,Saúde,0
2190512,43,Direito Penal e Processual Penal,0
2190512,40,Economia,0
2190514,34,Administração Pública,0
2190516,74,"Política, Partidos e Eleições",0
2190496,42,Direito Civil e Processual Civil,0
2190496,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190498,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190518,40,Economia,0
2190520,40,Economia,0
2190499,34,Administração Pública,0
2190519,34,Administração Pública,0
2190519,76,Direito e Justiça,0
2190507,53,Processo Legislativo e Atuação Parlamentar,0
2190507,55,Relações Internacionais e Comércio Exterior,0
2190521,34,Administração Pública,0
2190523,34,Administração Pública,0
2190523,40,Economia,0
2190527,34,Administração Pública,0
2190526,34,Administração Pública,0
2190526,74,"Política, Partidos e Eleições",0
2190508,34,Administração Pública,0
2190528,34,Administração Pública,0
2190525,34,Administração Pública,0
2190525,43,Direito Penal e Processual Penal,0
2190510,68,Direito Constitucional,0
2190510,74,"Política, Partidos e Eleições",0
2190511,34,Administração Pública,0
2190529,34,Administração Pública,0
2190515,43,Direito Penal e Processual Penal,0
2190515,40,Economia,0
2190515,74,"Política, Partidos e Eleições",0
2190530,43,Direito Penal e Processual Penal,0
2190530,55,Relações Internacionais e Comércio Exterior,0
2190517,74,"Política, Partidos e Eleições",0
2190534,34,Administração Pública,0
2190534,40,Economia,0
2190537,34,Administração Pública,0
2190537,42,Direito Civil e Processual Civil,0
2190522,34,Administração Pública,0
2190522,43,Direito Penal e Processual Penal,0
2190538,34,Administração Pública,0
2190538,43,Direito Penal e Processual Penal,0
2190524,34,Administração Pública,0
2190524,66,"Indústria, Comércio e Serviços",0
2190541,34,Administração Pública,0
2190546,34,Administração Pública,0
2190533,43,Direito Penal e Processual Penal,0
2190542,34,Administração Pública,0
2190542,43,Direito Penal e Processual Penal,0
2190531,43,Direito Penal e Processual Penal,0
2190531,55,Relações Internacionais e Comércio Exterior,0
2190547,34,Administração Pública,0
2190532,43,Direito Penal e Processual Penal,0
2190532,66,"Indústria, Comércio e Serviços",0
2190549,34,Administração Pública,0
2190535,43,Direito Penal e Processual Penal,0
2190552,34,Administração Pública,0
2190552,43,Direito Penal e Processual Penal,0
2190556,34,Administração Pública,0
2190556,74,"Política, Partidos e Eleições",0
2190536,57,Defesa e Segurança,0
2190536,70,Finanças Públicas e Orçamento,0
2190551,43,Direito Penal e Processual Penal,0
2190539,34,Administração Pública,0
2190539,42,Direito Civil e Processual Civil,0
2190539,43,Direito Penal e Processual Penal,0
2190553,40,Economia,0
2190561,34,Administração Pública,0
2190561,42,Direito Civil e Processual Civil,0
2190545,34,Administração Pública,0
2190555,76,Direito e Justiça,0
2190555,43,Direito Penal e Processual Penal,0
2190559,43,Direito Penal e Processual Penal,0
2190563,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190567,34,Administração Pública,0
2190567,74,"Política, Partidos e Eleições",0
2190565,76,Direito e Justiça,0
2190568,34,Administração Pública,0
2190568,70,Finanças Públicas e Orçamento,0
2190558,43,Direito Penal e Processual Penal,0
2190569,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190570,56,Saúde,0
2190560,34,Administração Pública,0
2190560,43,Direito Penal e Processual Penal,0
2190579,44,Direitos Humanos e Minorias,0
2190579,56,Saúde,0
2190576,44,Direitos Humanos e Minorias,0
2190576,56,Saúde,0
2190573,43,Direito Penal e Processual Penal,0
2190573,44,Direitos Humanos e Minorias,0
2190580,54,"Energia, Recursos Hídricos e Minerais",0
2190586,44,Direitos Humanos e Minorias,0
2190586,66,"Indústria, Comércio e Serviços",0
2190574,44,Direitos Humanos e Minorias,0
2190585,57,Defesa e Segurança,0
2190585,44,Direitos Humanos e Minorias,0
2190587,74,"Política, Partidos e Eleições",0
2190575,34,Administração Pública,0
2190591,34,Administração Pública,0
2190591,44,Direitos Humanos e Minorias,0
2190581,57,Defesa e Segurança,0
2190581,44,Direitos Humanos e Minorias,0
2190593,57,Defesa e Segurança,0
2190593,44,Direitos Humanos e Minorias,0
2190593,52,Previdência e Assistência Social,0
2190594,42,Direito Civil e Processual Civil,0
2190582,44,Direitos Humanos e Minorias,0
2190582,56,Saúde,0
2190600,58,Trabalho e Emprego,0
2190583,44,Direitos Humanos e Minorias,0
2190583,58,Trabalho e Emprego,0
2190603,44,Direitos Humanos e Minorias,0
2190584,54,"Energia, Recursos Hídricos e Minerais",0
2190604,44,Direitos Humanos e Minorias,0
2190604,66,"Indústria, Comércio e Serviços",0
2190590,39,Esporte e Lazer,0
2190590,72,Homenagens e Datas Comemorativas,0
2190609,34,Administração Pública,0
2190605,34,Administração Pública,0
2190605,70,Finanças Públicas e Orçamento,0
2190596,67,Direito e Defesa do Consumidor,0
2190596,61,"Viação, Transporte e Mobilidade",0
2190610,34,Administração Pública,0
2190610,57,Defesa e Segurança,0
2190610,44,Direitos Humanos e Minorias,0
2190611,46,Educação,0
2190613,44,Direitos Humanos e Minorias,0
2190613,66,"Indústria, Comércio e Serviços",0
2190598,44,Direitos Humanos e Minorias,0
2190598,56,Saúde,0
2190614,34,Administração Pública,0
2190614,57,Defesa e Segurança,0
2190614,44,Direitos Humanos e Minorias,0
2190616,57,Defesa e Segurança,0
2190616,43,Direito Penal e Processual Penal,0
2190599,35,"Arte, Cultura e Religião",0
2190599,44,Direitos Humanos e Minorias,0
2190621,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2190608,57,Defesa e Segurança,0
2190607,34,Administração Pública,0
2190607,62,"Ciência, Tecnologia e Inovação",0
2190607,70,Finanças Públicas e Orçamento,0
2190623,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2190617,67,Direito e Defesa do Consumidor,0
2190617,40,Economia,0
2190625,42,Direito Civil e Processual Civil,0
2190626,67,Direito e Defesa do Consumidor,0
2190626,54,"Energia, Recursos Hídricos e Minerais",0
2190619,46,Educação,0
2190619,70,Finanças Públicas e Orçamento,0
2190638,67,Direito e Defesa do Consumidor,0
2190620,44,Direitos Humanos e Minorias,0
2190620,52,Previdência e Assistência Social,0
2190630,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190643,53,Processo Legislativo e Atuação Parlamentar,0
2190628,41,Cidades e Desenvolvimento Urbano,0
2190628,61,"Viação, Transporte e Mobilidade",0
2190632,43,Direito Penal e Processual Penal,0
2190644,43,Direito Penal e Processual Penal,0
2190635,43,Direito Penal e Processual Penal,0
2190635,40,Economia,0
2190647,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190647,56,Saúde,0
2190633,44,Direitos Humanos e Minorias,0
2190633,46,Educação,0
2190636,46,Educação,0
2190651,57,Defesa e Segurança,0
2190650,34,Administração Pública,0
2190650,46,Educação,0
2190650,70,Finanças Públicas e Orçamento,0
2190642,43,Direito Penal e Processual Penal,0
2190657,43,Direito Penal e Processual Penal,0
2190657,44,Direitos Humanos e Minorias,0
2190649,34,Administração Pública,0
2190645,57,Defesa e Segurança,0
2190653,57,Defesa e Segurança,0
2190653,43,Direito Penal e Processual Penal,0
2190664,44,Direitos Humanos e Minorias,0
2190664,58,Trabalho e Emprego,0
2190646,34,Administração Pública,0
2190646,54,"Energia, Recursos Hídricos e Minerais",0
2190658,44,Direitos Humanos e Minorias,0
2190665,43,Direito Penal e Processual Penal,0
2190661,46,Educação,0
2190670,44,Direitos Humanos e Minorias,0
2190670,58,Trabalho e Emprego,0
2190652,44,Direitos Humanos e Minorias,0
2190652,46,Educação,0
2190663,57,Defesa e Segurança,0
2190675,43,Direito Penal e Processual Penal,0
2190655,34,Administração Pública,0
2190655,67,Direito e Defesa do Consumidor,0
2190671,62,"Ciência, Tecnologia e Inovação",0
2190678,41,Cidades e Desenvolvimento Urbano,0
2190678,57,Defesa e Segurança,0
2190678,68,Direito Constitucional,0
2190656,43,Direito Penal e Processual Penal,0
2190666,44,Direitos Humanos e Minorias,0
2190672,61,"Viação, Transporte e Mobilidade",0
2190668,35,"Arte, Cultura e Religião",0
2190668,44,Direitos Humanos e Minorias,0
2190676,57,Defesa e Segurança,0
2190680,61,"Viação, Transporte e Mobilidade",0
2190687,62,"Ciência, Tecnologia e Inovação",0
2190677,61,"Viação, Transporte e Mobilidade",0
2190683,44,Direitos Humanos e Minorias,0
2190679,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190679,56,Saúde,0
2190686,34,Administração Pública,0
2190681,67,Direito e Defesa do Consumidor,0
2190681,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190689,34,Administração Pública,0
2190682,66,"Indústria, Comércio e Serviços",0
2190682,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190696,54,"Energia, Recursos Hídricos e Minerais",0
2190698,44,Direitos Humanos e Minorias,0
2190698,58,Trabalho e Emprego,0
2190684,43,Direito Penal e Processual Penal,0
2190695,43,Direito Penal e Processual Penal,0
2190695,44,Direitos Humanos e Minorias,0
2190699,37,Comunicações,0
2190699,44,Direitos Humanos e Minorias,0
2190702,53,Processo Legislativo e Atuação Parlamentar,0
2190702,55,Relações Internacionais e Comércio Exterior,0
2190690,54,"Energia, Recursos Hídricos e Minerais",0
2190690,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190704,57,Defesa e Segurança,0
2190704,43,Direito Penal e Processual Penal,0
2190707,44,Direitos Humanos e Minorias,0
2190692,43,Direito Penal e Processual Penal,0
2190693,34,Administração Pública,0
2190693,43,Direito Penal e Processual Penal,0
2190714,43,Direito Penal e Processual Penal,0
2190700,52,Previdência e Assistência Social,0
2190700,58,Trabalho e Emprego,0
2190701,43,Direito Penal e Processual Penal,0
2190703,41,Cidades e Desenvolvimento Urbano,0
2190703,56,Saúde,0
2190720,44,Direitos Humanos e Minorias,0
2190720,46,Educação,0
2190706,57,Defesa e Segurança,0
2190706,46,Educação,0
2190722,34,Administração Pública,0
2190722,43,Direito Penal e Processual Penal,0
2190709,44,Direitos Humanos e Minorias,0
2190709,61,"Viação, Transporte e Mobilidade",0
2190710,58,Trabalho e Emprego,0
2190710,60,Turismo,0
2190723,43,Direito Penal e Processual Penal,0
2190726,70,Finanças Públicas e Orçamento,0
2190724,44,Direitos Humanos e Minorias,0
2190724,66,"Indústria, Comércio e Serviços",0
2190711,34,Administração Pública,0
2190711,37,Comunicações,0
2190727,43,Direito Penal e Processual Penal,0
2190712,67,Direito e Defesa do Consumidor,0
2190712,56,Saúde,0
2190730,44,Direitos Humanos e Minorias,0
2190728,57,Defesa e Segurança,0
2190715,44,Direitos Humanos e Minorias,0
2190715,61,"Viação, Transporte e Mobilidade",0
2190732,43,Direito Penal e Processual Penal,0
2190732,44,Direitos Humanos e Minorias,0
2190731,67,Direito e Defesa do Consumidor,0
2190731,44,Direitos Humanos e Minorias,0
2190716,34,Administração Pública,0
2190733,44,Direitos Humanos e Minorias,0
2190734,43,Direito Penal e Processual Penal,0
2190734,44,Direitos Humanos e Minorias,0
2190718,34,Administração Pública,0
2190737,44,Direitos Humanos e Minorias,0
2190737,66,"Indústria, Comércio e Serviços",0
2190739,72,Homenagens e Datas Comemorativas,0
2190719,44,Direitos Humanos e Minorias,0
2190719,52,Previdência e Assistência Social,0
2190741,34,Administração Pública,0
2190721,68,Direito Constitucional,0
2190743,34,Administração Pública,0
2190746,44,Direitos Humanos e Minorias,0
2190746,70,Finanças Públicas e Orçamento,0
2190725,46,Educação,0
2190725,70,Finanças Públicas e Orçamento,0
2190744,41,Cidades e Desenvolvimento Urbano,0
2190744,43,Direito Penal e Processual Penal,0
2190729,44,Direitos Humanos e Minorias,0
2190729,56,Saúde,0
2190749,34,Administração Pública,0
2190749,58,Trabalho e Emprego,0
2190748,44,Direitos Humanos e Minorias,0
2190735,42,Direito Civil e Processual Civil,0
2190736,44,Direitos Humanos e Minorias,0
2190736,58,Trabalho e Emprego,0
2190753,57,Defesa e Segurança,0
2190755,44,Direitos Humanos e Minorias,0
2190755,46,Educação,0
2190738,60,Turismo,0
2190756,61,"Viação, Transporte e Mobilidade",0
2190740,43,Direito Penal e Processual Penal,0
2190740,44,Direitos Humanos e Minorias,0
2190758,70,Finanças Públicas e Orçamento,0
2190758,66,"Indústria, Comércio e Serviços",0
2190758,56,Saúde,0
2190742,44,Direitos Humanos e Minorias,0
2190742,56,Saúde,0
2190760,44,Direitos Humanos e Minorias,0
2190760,70,Finanças Públicas e Orçamento,0
2190760,56,Saúde,0
2190761,43,Direito Penal e Processual Penal,0
2190745,66,"Indústria, Comércio e Serviços",0
2190762,58,Trabalho e Emprego,0
2190747,34,Administração Pública,0
2190747,43,Direito Penal e Processual Penal,0
2190763,43,Direito Penal e Processual Penal,0
2190750,52,Previdência e Assistência Social,0
2190767,54,"Energia, Recursos Hídricos e Minerais",0
2190766,46,Educação,0
2190751,44,Direitos Humanos e Minorias,0
2190752,68,Direito Constitucional,0
2190752,46,Educação,0
2190768,35,"Arte, Cultura e Religião",0
2190772,44,Direitos Humanos e Minorias,0
2190772,46,Educação,0
2190770,46,Educação,0
2190754,56,Saúde,0
2190775,43,Direito Penal e Processual Penal,0
2190757,67,Direito e Defesa do Consumidor,0
2190757,56,Saúde,0
2190757,61,"Viação, Transporte e Mobilidade",0
2190773,34,Administração Pública,0
2190781,67,Direito e Defesa do Consumidor,0
2190781,54,"Energia, Recursos Hídricos e Minerais",0
2190759,62,"Ciência, Tecnologia e Inovação",0
2190779,43,Direito Penal e Processual Penal,0
2190779,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190785,56,Saúde,0
2190785,58,Trabalho e Emprego,0
2190782,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2190764,58,Trabalho e Emprego,0
2190786,58,Trabalho e Emprego,0
2190771,44,Direitos Humanos e Minorias,0
2190771,46,Educação,0
2190792,67,Direito e Defesa do Consumidor,0
2190792,56,Saúde,0
2190774,67,Direito e Defesa do Consumidor,0
2190776,46,Educação,0
2190784,66,"Indústria, Comércio e Serviços",0
2190784,58,Trabalho e Emprego,0
2190797,41,Cidades e Desenvolvimento Urbano,0
2190797,57,Defesa e Segurança,0
2190787,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190799,40,Economia,0
2190799,70,Finanças Públicas e Orçamento,0
2190788,44,Direitos Humanos e Minorias,0
2190788,56,Saúde,0
2190802,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190790,58,Trabalho e Emprego,0
2190804,70,Finanças Públicas e Orçamento,0
2190789,44,Direitos Humanos e Minorias,0
2190789,58,Trabalho e Emprego,0
2190808,43,Direito Penal e Processual Penal,0
2190808,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190791,43,Direito Penal e Processual Penal,0
2190791,44,Direitos Humanos e Minorias,0
2190809,34,Administração Pública,0
2190793,44,Direitos Humanos e Minorias,0
2190793,56,Saúde,0
2190811,46,Educação,0
2190795,44,Direitos Humanos e Minorias,0
2190795,58,Trabalho e Emprego,0
2190812,44,Direitos Humanos e Minorias,0
2190812,40,Economia,0
2190814,56,Saúde,0
2190796,58,Trabalho e Emprego,0
2190813,35,"Arte, Cultura e Religião",0
2190798,76,Direito e Justiça,0
2190798,43,Direito Penal e Processual Penal,0
2190815,44,Direitos Humanos e Minorias,0
2190815,61,"Viação, Transporte e Mobilidade",0
2190800,44,Direitos Humanos e Minorias,0
2190800,52,Previdência e Assistência Social,0
2190820,41,Cidades e Desenvolvimento Urbano,0
2190820,44,Direitos Humanos e Minorias,0
2190816,44,Direitos Humanos e Minorias,0
2190816,70,Finanças Públicas e Orçamento,0
2190821,41,Cidades e Desenvolvimento Urbano,0
2190821,44,Direitos Humanos e Minorias,0
2190801,67,Direito e Defesa do Consumidor,0
2190801,56,Saúde,0
2190818,56,Saúde,0
2190805,46,Educação,0
2190823,44,Direitos Humanos e Minorias,0
2190823,58,Trabalho e Emprego,0
2190824,43,Direito Penal e Processual Penal,0
2190806,58,Trabalho e Emprego,0
2190825,58,Trabalho e Emprego,0
2190810,34,Administração Pública,0
2190810,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2190828,46,Educação,0
2190817,76,Direito e Justiça,0
2190817,44,Direitos Humanos e Minorias,0
2190819,58,Trabalho e Emprego,0
2190829,43,Direito Penal e Processual Penal,0
2190829,58,Trabalho e Emprego,0
2190822,56,Saúde,0
2190836,44,Direitos Humanos e Minorias,0
2190838,66,"Indústria, Comércio e Serviços",0
2190838,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190827,46,Educação,0
2190827,56,Saúde,0
2190833,44,Direitos Humanos e Minorias,0
2190833,58,Trabalho e Emprego,0
2190840,58,Trabalho e Emprego,0
2190835,56,Saúde,0
2190844,34,Administração Pública,0
2190844,56,Saúde,0
2190844,58,Trabalho e Emprego,0
2190847,44,Direitos Humanos e Minorias,0
2190847,58,Trabalho e Emprego,0
2190841,46,Educação,0
2190841,70,Finanças Públicas e Orçamento,0
2190859,61,"Viação, Transporte e Mobilidade",0
2190843,66,"Indústria, Comércio e Serviços",0
2190843,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190846,37,Comunicações,0
2190846,67,Direito e Defesa do Consumidor,0
2190860,67,Direito e Defesa do Consumidor,0
2190860,66,"Indústria, Comércio e Serviços",0
2190848,57,Defesa e Segurança,0
2190842,40,Economia,0
2190842,56,Saúde,0
2190866,53,Processo Legislativo e Atuação Parlamentar,0
2190845,34,Administração Pública,0
2190845,67,Direito e Defesa do Consumidor,0
2190876,67,Direito e Defesa do Consumidor,0
2190873,67,Direito e Defesa do Consumidor,0
2190873,66,"Indústria, Comércio e Serviços",0
2190849,67,Direito e Defesa do Consumidor,0
2190849,66,"Indústria, Comércio e Serviços",0
2190882,34,Administração Pública,0
2190881,57,Defesa e Segurança,0
2190850,67,Direito e Defesa do Consumidor,0
2190850,54,"Energia, Recursos Hídricos e Minerais",0
2190858,61,"Viação, Transporte e Mobilidade",0
2190880,34,Administração Pública,0
2190887,61,"Viação, Transporte e Mobilidade",0
2190889,74,"Política, Partidos e Eleições",0
2190883,34,Administração Pública,0
2190883,53,Processo Legislativo e Atuação Parlamentar,0
2190871,57,Defesa e Segurança,0
2190871,58,Trabalho e Emprego,0
2190890,44,Direitos Humanos e Minorias,0
2190890,61,"Viação, Transporte e Mobilidade",0
2190872,66,"Indústria, Comércio e Serviços",0
2190872,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190885,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2190885,67,Direito e Defesa do Consumidor,0
2190885,54,"Energia, Recursos Hídricos e Minerais",0
2190888,44,Direitos Humanos e Minorias,0
2190891,44,Direitos Humanos e Minorias,0
2190891,40,Economia,0
2190893,42,Direito Civil e Processual Civil,0
2190884,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2190884,67,Direito e Defesa do Consumidor,0
2190884,54,"Energia, Recursos Hídricos e Minerais",0
2190895,46,Educação,0
2190896,54,"Energia, Recursos Hídricos e Minerais",0
2190896,48,Meio Ambiente e Desenvolvimento Sustentável,0
2190886,43,Direito Penal e Processual Penal,0
2190894,72,Homenagens e Datas Comemorativas,0
2190894,61,"Viação, Transporte e Mobilidade",0
2190898,44,Direitos Humanos e Minorias,0
2190898,46,Educação,0
2190897,40,Economia,0
2190900,34,Administração Pública,0
2190900,44,Direitos Humanos e Minorias,0
2190899,57,Defesa e Segurança,0
2190899,58,Trabalho e Emprego,0
2190903,37,Comunicações,0
2190903,67,Direito e Defesa do Consumidor,0
2190902,34,Administração Pública,0
2190902,44,Direitos Humanos e Minorias,0
2190904,68,Direito Constitucional,0
2190904,44,Direitos Humanos e Minorias,0
