id_votacao,data,data_hora_registro,sigla_orgao,proposicaoObjeto,descricao,aprovacao,id_proposicao
593065-285,2021-03-16,2021-03-16T23:00:50,PLEN,,Rejeitado o Requerimento. Sim: 135; não: 320; total: 455.,0.0,593065
593065-281,2021-03-16,2021-03-16T22:46:47,PLEN,,"Rejeitada a admissibilidade dos destaques simples. Em consequência, ficam prejudicados os referidos destaques.",0.0,593065
593065-280,2021-03-16,2021-03-16T22:39:16,PLEN,,Aprovado o Requerimento. Sim: 299; não: 123; total: 422.,1.0,593065
593065-277,2021-03-16,2021-03-16T22:21:37,PLEN,,Rejeitado o Requerimento. Sim: 92; não: 256; total: 348.,0.0,593065
593065-272,2021-03-16,2021-03-16T21:54:20,PLEN,,Aprovado o Requerimento. Sim: 301; não: 114; total: 415.,1.0,593065
593065-267,2021-03-16,2021-03-16T21:08:58,PLEN,,Rejeitado o Requerimento. Sim: 128; não: 326; total: 454.,0.0,593065
593065-263,2021-03-16,2021-03-16T20:29:11,PLEN,,Rejeitado o Requerimento. Sim: 131; não 341; total: 472.,0.0,593065
593065-252,2021-03-16,2021-03-16T19:39:45,PLEN,,Rejeitado o Requerimento. Sim: 136; não: 344; total: 480.,0.0,593065
593065-201,2020-09-01,2020-09-01T21:52:26,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Laercio Oliveira (PP-SE).",1.0,593065
593065-199,2020-09-01,2020-09-01T21:51:41,PLEN,,Rejeitada a Emenda de Plenário nº 11.,0.0,593065
593065-195,2020-09-01,2020-09-01T21:34:57,PLEN,,Rejeitada a Emenda de Plenário nº 1.,0.0,593065
593065-189,2020-09-01,2020-09-01T21:19:57,PLEN,,Rejeitada a Emenda de Plenário nº 2. Sim: 115; não: 355; total: 470.,0.0,593065
593065-182,2020-09-01,2020-09-01T20:45:17,PLEN,,"Rejeitadas as Emendas de Plenário ao Substitutivo, com parecer pela rejeição.",0.0,593065
593065-178,2020-09-01,2020-09-01T20:39:57,PLEN,,"Aprovado o Substitutivo ao Projeto de Lei nº 6.407, de 2013, da Comissão de Minas e Energia, ressalvados os destaques. Sim: 351; não: 101; total: 452.",1.0,593065
593065-172,2020-09-01,2020-09-01T20:11:33,PLEN,,Rejeitado o Requerimento. Sim: 92 (computado o voto do Sr. Carlos Zarattini); não: 276 (computado o voto do Sr. Pedro Westphalen); total: 368.,0.0,593065
593065-141,2020-09-01,2020-09-01T19:11:50,PLEN,,Rejeitado o Requerimento. Sim: 85; não: 224; total: 309.,0.0,593065
2230248-6,2020-07-29,2020-07-29T12:07:16,PLEN,REQ 2996/2019,Aprovado o Requerimento. Sim: 323; não: 113; abstenção: 1; total: 437.,1.0,593065
593065-112,2019-10-23,2019-10-23T12:01:12,CME,,"Aprovado o Parecer, ressalvado Destaque, de Bancada (NOVO), para Votação em Separado do art. 45 do Substitutivo  apresentado pelo Relator. Rejeitada a matéria destacada - art. 45 do Substitutivo apresentado pelo Relator.",1.0,593065
593065-90,2019-10-02,2019-10-02T20:36:43,CME,,"Deferido pelo Presidente da Comissão o REQ nº 105/2019 CME, do Sr. Paulo Ganime, que requer a retirada das Emendas 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16 e 28, ao substitutivo apresentado pelo relator.",1.0,593065
2203110-2,2019-05-15,2019-05-15T10:26:46,CME,REQ 47/2019 CME,"Aprovado. Subscrito pelo Deputado Carlos Zarattini. Aditado, a Requerimento aprovado do Deputado Nereu Crispim, para inclusão de representante da Abdib na lista de convidados.",1.0,593065
2196223-2,2019-04-03,2019-04-03T10:37:10,CME,REQ 20/2019 CME,"Aprovado, tendo sido subscrito pelos Deputados Joaquim Passarinho, Coronel Armando e Christino Aureo. Acatada a sugestão do Deputado Joaquim Passarinho de incluir, na lista de convidados, representante da ABIVIDRO.",1.0,593065
2141513-2,2017-06-28,2017-06-28T10:45:54,CME,REQ 157/2017 CME,"Aprovado por unanimidade. Incluído na lista de convidados representante do Instituto Brasileiro de Petróleo, Gás e Biocombustíveis - IBP.",1.0,593065
2236218-6,2021-04-13,2021-04-13T15:09:56,CLP,,Aprovado o Parecer.,1.0,2236218
2236235-19,2021-07-14,2021-07-14T09:55:09,CREDN,,Aprovado o Parecer.,1.0,2236235
2236217-6,2021-12-07,2021-12-07T15:16:42,CLP,,Aprovado o Parecer.,1.0,2236217
2077498-76,2021-11-03,2021-11-03T12:02:07,CSAUDE,,Aprovado o Parecer.,1.0,2077498
2077498-55,2018-10-17,2018-10-17T11:01:42,CCJC,,Aprovada a Redação Final.,1.0,2077498
2077498-40,2018-07-03,2018-07-03T16:56:47,CCJC,,Aprovado o Parecer.,1.0,2077498
2077498-23,2016-11-09,2016-11-09T12:17:49,CSAUDE,,Aprovado por Unanimidade o Parecer.,1.0,2077498
2236241-20,2022-05-17,2022-05-17T16:46:04,MERCOSUL,,Aprovado o Parecer.,1.0,2236241
2236261-61,2020-05-26,2020-05-26T21:59:25,PLEN,,Rejeitada a Emenda nº 28.,0.0,2236261
2236261-59,2020-05-26,2020-05-26T21:44:36,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Coronel Armando (PSL-SC).",1.0,2236261
2236261-56,2020-05-26,2020-05-26T21:32:32,PLEN,,Rejeitada a Emenda nº 3. Sim: 127; não: 307; total: 434.,0.0,2236261
2236261-46,2020-05-26,2020-05-26T21:14:57,PLEN,,Rejeitada a Emenda nº 4. Sim: 144; não: 285; total: 429.,0.0,2236261
2236261-37,2020-05-26,2020-05-26T20:47:17,PLEN,,"Rejeitadas as Emendas de Plenário de nºs 3 e 4 ao Projeto de Lei de Conversão, com parecer pela rejeição.",0.0,2236261
2236261-34,2020-05-26,2020-05-26T20:39:32,PLEN,,"Aprovada a Medida Provisória nº 919, de 2020, na forma do Projeto de Lei de Conversão nº 13, de 2020, ressalvados os destaques.",1.0,2236261
2236261-32,2020-05-26,2020-05-26T20:39:00,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância, urgência e imprevisibilidade das despesas e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 1, de 2002-CN.",1.0,2236261
2236261-31,2020-05-26,2020-05-26T20:38:18,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância, urgência e imprevisibilidade das despesas e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 1, de 2002-CN.",1.0,2236261
2236265-19,2021-12-15,2021-12-15T10:46:26,CREDN,,Aprovado o Parecer.,1.0,2236265
2236262-41,2020-05-26,2020-05-26T22:03:04,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Lucio Mosquini (MDB-RO).",1.0,2236262
2236262-39,2020-05-26,2020-05-26T22:02:24,PLEN,,"Aprovada a Medida Provisória nº 920, de 2020, na forma do Projeto de Lei de Conversão nº 14, de 2020.",1.0,2236262
2236262-34,2020-05-26,2020-05-26T21:58:47,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância, urgência e imprevisibilidade das despesas e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 1, de 2002-CN.",1.0,2236262
2236262-33,2020-05-26,2020-05-26T21:58:10,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância, urgência e imprevisibilidade das despesas e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 1, de 2002-CN.",1.0,2236262
2236266-25,2023-06-14,2023-06-14T10:13:54,CREDN,,Aprovado o Parecer.,1.0,2236266
2236272-58,2024-03-19,2024-03-19T15:33:08,CCJC,,Aprovada a Redação Final.,1.0,2236272
2236272-43,2023-12-07,2023-12-07T10:15:36,CCJC,,Aprovado o Parecer.,1.0,2236272
2236272-28,2021-10-20,2021-10-20T16:25:45,CSAUDE,,Aprovado o Parecer.,1.0,2236272
2289450-2,2021-07-07,2021-07-07T10:24:04,CSAUDE,REQ 243/2021 CSSF,Aprovado.,1.0,2236272
2236272-24,2021-07-07,2021-07-07T09:42:25,CSAUDE,,"Aprovado requerimento n. 243/2021 do Sr. Diego Garcia que requer a inclusão de convidada na audiência pública para debater a instituição do Dia Nacional da Fenilcetonúria proposta pelo PL nº 7, de 2020, solicitada no REQ 240/2021 feito a esta Comissão.",1.0,2236272
2236277-26,2021-08-18,2021-08-18T15:25:39,CE,,"Aprovado o Parecer, com voto contrário do Deputado Glauber Braga.",1.0,2236277
2181447-96,2024-10-16,2024-10-16T10:51:25,CCJC,,Aprovado o Parecer.,1.0,2181447
2181447-81,2022-10-18,2022-10-18T15:23:41,CPD,,Aprovado o Parecer.,1.0,2181447
2181447-61,2019-12-16,2019-12-16T19:18:48,CCJC,,Aprovada a Redação Final.,1.0,2181447
2181447-46,2019-10-10,2019-10-10T12:48:51,CCJC,,Aprovado o Parecer.,1.0,2181447
2181447-34,2019-09-04,2019-09-04T14:42:03,CPD,,Aprovado o Parecer.,1.0,2181447
2236291-90,2024-06-19,2024-06-19T20:37:25,PLEN,,"Aprovada a Redação Final assinada pelo relator, André Figueiredo (PDT-CE).",1.0,2236291
2236291-88,2024-06-19,2024-06-19T20:36:33,PLEN,,Mantido o texto.,,2236291
2236291-85,2024-06-19,2024-06-19T20:28:37,PLEN,,Mantido o texto. Sim: 313; não: 116; total: 429.,,2236291
2236291-81,2024-06-19,2024-06-19T20:13:01,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 13, de 2020, adotada pelo relator da Comissão de Ciência, Tecnologia e Inovação, ressalvados os destaques.",1.0,2236291
2236291-45,2023-11-22,2023-11-22T12:58:16,CCTI,,Aprovado o Parecer.,1.0,2236291
2236280-29,2021-08-25,2021-08-25T14:10:12,CDE,,"Aprovado o Parecer, contra o voto do Deputado Helder Salomão (PT/ES).",1.0,2236280
2236295-40,2024-08-13,2024-08-13T11:45:26,CCTI,,Aprovado o Parecer.,1.0,2236295
2236295-21,2021-09-14,2021-09-14T16:47:21,CMADS,,Aprovado o Parecer.,1.0,2236295
2236282-40,2023-05-04,2023-05-04T12:35:37,PLEN,,"Aprovada a Redação Final assinada pela relatora, Dep. Jandira Feghali (PCdoB-RJ).",1.0,2236282
2236282-38,2023-05-04,2023-05-04T12:34:59,PLEN,,"Aprovado o Projeto de Lei nº 10, de 2020.",1.0,2236282
2236282-32,2023-05-04,2023-05-04T12:28:20,PLEN,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 2750/2022, por ter sido aprovado o REQ 1629/2022 que está apensado ao primeiro.",1.0,2236282
2236282-31,2023-05-04,2023-05-04T12:28:20,SECAP(SGM),,"Realizar o encaminhamento do PL-10/2020 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2236282
2236289-5,2020-02-04,2020-02-04T20:38:02,PLEN,REQ 9/2020,Aprovado o Requerimento.,1.0,2236289
2236340-118,2021-09-29,2021-09-29T18:31:19,PLEN,,"Aprovada a Redação Final assinada pela Relatora, Dep. Luisa Canziani (PTB-PR).",1.0,2236340
2236340-116,2021-09-29,2021-09-29T18:30:12,PLEN,,Rejeitada a Emenda de Plenário n° 3. Sim: 108; não: 276; total: 384.,0.0,2236340
2236340-109,2021-09-29,2021-09-29T18:21:49,PLEN,,Rejeitada a Emenda de Plenário n° 2. Sim: 112; não: 268; total: 380.,0.0,2236340
2236340-105,2021-09-29,2021-09-29T18:08:39,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 21, de 2020, adotada pela relatora da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 413; não: 15; total: 428.",1.0,2236340
2236340-89,2021-09-29,2021-09-29T17:29:08,PLEN,,Rejeitado o Requerimento. Sim: 91; não: 343; abstenção: 1; total: 435.,0.0,2236340
2236340-80,2021-09-29,2021-09-29T17:02:01,PLEN,,Rejeitado o Requerimento. Sim: 59; não: 325; abstenção: 1; total: 385.,0.0,2236340
2284841-14,2021-08-25,2021-08-25T10:06:40,CCTI,REQ 75/2021 CCTCI,"Aprovado requerimento n. 108/2021 do Sr. Nilto Tatto que requer a inclusão de convidado em audiência pública aprovada pelo REQ 75/2021, que debaterá sobre estabelecimento de princípios, direitos e deveres para o uso de inteligência artificial no país.",1.0,2236340
2284841-10,2021-08-18,2021-08-18T09:56:33,CCTI,REQ 75/2021 CCTCI,"Aprovado requerimento n. 106/2021 do Sr. Aliel Machado que requer a inclusão de convidada em audiência pública aprovada pelo REQ 75/2021, que debaterá sobre estabelecimento de princípios, direitos e deveres para o uso de inteligência artificial no país.",1.0,2236340
2284841-9,2021-08-18,2021-08-18T09:24:25,CCTI,REQ 75/2021 CCTCI,Aprovado requerimento n. 103/2021 da Sra. Luisa Canziani que requer a inclusão de convidados em audiência pública aprovada pelo REQ 75/2021 CCTCI.,1.0,2236340
2236340-39,2021-07-06,2021-07-06T15:58:17,SECAP(SGM),,"Realizar o encaminhamento do PL-21/2020 à CTASP (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2236340
2236340-38,2021-07-06,2021-07-06T15:58:17,SECAP(SGM),,"Realizar o encaminhamento do PL-21/2020 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2236340
2284777-7,2021-07-06,2021-07-06T15:58:15,PLEN,REQ 1150/2021,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 357; não: 3; abstenção: 1; total: 361.,1.0,2236340
2273725-12,2021-06-30,2021-06-30T09:24:41,CCTI,REQ 7/2021 CCTCI,"Aprovado requerimento n. 86/2021 do Sr. Leo de Brito que em aditamento ao requerimento nº
07/2021, requer a inclusão de
convidado para a audiência pública nº
7/2021, aprovado nesta Comissão.",1.0,2236340
2284841-5,2021-06-30,2021-06-30T09:24:07,CCTI,REQ 75/2021 CCTCI,Aprovado requerimento n. 85/2021 da Sra. Luisa Canziani que requer a inclusão de convidados em audiência pública aprovada pelo REQ 75/2021 CCTCI.,1.0,2236340
2284841-3,2021-06-02,2021-06-02T12:39:10,CCTI,REQ 75/2021 CCTCI,"Aprovado, subscrito pelo deputado Nilto Tatto, com aditamento para inclusão, na relação de convidados, de representante do Data Privacy Brasil; representante do Laboratório de Políticas Públicas e Internet (Lapin); Yasodara Córdova, pesquisadora do Berkman Klein Center For Internet & Society; Virgílio Fernandes Almeida, do Departamento de Ciência da Computação da UFMG; e Nina da Hora, Cientista da Computação e pesquisadora da PUC-Rio.",1.0,2236340
2236340-32,2021-06-02,2021-06-02T09:58:50,CCTI,,"Aprovado requerimento n. 75/2021 da Sra. Luisa Canziani que solicita realização de Audiência Pública no âmbito da Comissão de Ciência e Tecnologia, Comunicação e Informática da Câmara dos Deputados para debater a respeito do estabelecimento de princípios, direitos e deveres para o uso de inteligência artificial no país.",1.0,2236340
2273725-8,2021-04-28,2021-04-28T11:02:40,CCTI,REQ 7/2021 CCTCI,"Aprovado requerimento n. 39/2021 do Sr. Vitor Lippi que requer a inclusão de convidado para participação em Audiência Pública, conforme Requerimento n° 7/2021, aprovado nesta Comissão.",1.0,2236340
2273725-7,2021-04-28,2021-04-28T10:19:35,CCTI,REQ 7/2021 CCTCI,"Aprovado requerimento n. 35/2021 do Sr. Leo de Brito que em aditamento ao requerimento nº 07/2021, requer a inclusão de convidado para a audiência pública nº 7/2021, aprovado nesta Comissão.",1.0,2236340
2273725-2,2021-03-17,2021-03-17T10:42:55,CCTI,REQ 7/2021 CCTCI,"Aprovado o requerimento, subscrito pelos Deputados Luis Miranda, Perpétua Almeida e Luiza Erundina.",1.0,2236340
2431125-3,2024-05-08,2024-05-08T10:39:01,CDU,REQ 4/2024 CDU,Aprovado com a exclusão da FNA e CEF da lista de convidados.,1.0,2236337
2359110-3,2023-05-10,2023-05-10T10:53:21,CDU,REQ 9/2023 CDU,Aprovado com alteração e com a subscrição dos deputados Chiquinho Brazão e Denisse Pessôa.,1.0,2236337
2236328-64,2024-05-23,2024-05-23T10:02:06,CCJC,,Aprovado o Parecer.,1.0,2236328
2236328-30,2022-10-19,2022-10-19T11:00:35,CSAUDE,,Aprovado o Parecer.,1.0,2236328
2236326-19,2020-02-05,2020-02-05T22:00:08,PLEN,,Aprovado o parecer da Comissão de Constituição e Justiça e de Cidadania à Comunicação de Medida Cautelar nº 1/2020. Sim: 233; não: 170; abstenção: 7; total: 410.,1.0,2236326
2236326-12,2020-02-05,2020-02-05T21:20:09,PLEN,,"Fica estabelecida a necessidade de quórum de maioria absoluta para o referendo da medida cautelar nº 01, de 2020. Sim: 407; não: 5; abstenção: 1; total: 413.",1.0,2236326
2236311-46,2023-09-26,2023-09-26T17:44:51,CSPCCO,,Aprovado o Parecer.,1.0,2236311
2236355-52,2023-08-15,2023-08-15T18:05:29,CCJC,,Aprovada a Redação Final.,1.0,2236355
2236355-36,2023-06-20,2023-06-20T16:31:53,CCJC,,Aprovado o Parecer.,1.0,2236355
2236355-23,2021-11-23,2021-11-23T15:32:01,CCULT,,Aprovado o Parecer.,1.0,2236355
2236333-5,2020-02-04,2020-02-04T20:38:03,PLEN,REQ 26/2020,Aprovado o Requerimento.,1.0,2236333
2236329-2,2020-02-04,2020-02-04T17:02:36,CEPOLICI,REQ 1/2020 CEPOLICI,Aprovado.,1.0,2236329
2236343-40,2020-02-04,2020-02-04T21:55:43,PLEN,,"Aprovada a Redação Final assinada pela Relatora, Dep. Carmen Zanotto (CIDADANIA-SC).",1.0,2236343
2236343-38,2020-02-04,2020-02-04T21:55:00,PLEN,,Rejeitada a Emenda nº 9.,0.0,2236343
2236343-34,2020-02-04,2020-02-04T21:42:57,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei 23, de 2020, adotada pela Relatora da Comissão Especial, ressalvados os destaques.",1.0,2236343
2236478-5,2020-02-04,2020-02-04T19:39:23,PLEN,REQ 46/2020,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2236343
2236336-26,2021-09-28,2021-09-28T14:12:50,CCULT,,Aprovado o Parecer.,1.0,2236336
2236354-62,2024-03-19,2024-03-19T15:33:09,CCJC,,Aprovada a Redação Final.,1.0,2236354
2236354-48,2023-11-28,2023-11-28T16:43:52,CCJC,,Aprovado o Parecer.,1.0,2236354
2236354-23,2021-05-11,2021-05-11T15:40:24,CCULT,,Aprovado o Parecer com Complementação de Voto.,1.0,2236354
2236359-2,2020-02-18,2020-02-18T15:53:22,PL607219,REQ 2/2020 PL607219,Aprovado,1.0,2236359
2236357-2,2020-02-18,2020-02-18T15:53:30,PL607219,REQ 1/2020 PL607219,Aprovado,1.0,2236357
2236379-27,2021-09-08,2021-09-08T11:15:37,CSAUDE,,Aprovado o Parecer.,1.0,2236379
2236364-2,2020-02-05,2020-02-05T13:16:19,PEC19919,REQ 1/2020 PEC19919,Aprovado,1.0,2236364
2236384-27,2024-10-30,2024-10-31T11:48:02,CESPO,,Aprovado o Parecer.,1.0,2236384
2236388-30,2021-06-29,2021-06-29T11:39:12,CME,,"Aprovado o Parecer Vencedor do Dep. Joaquim Passarinho. O parecer do Relator Primitivo, Dep. Luis Miranda, passou a constituir Voto em Separado.",1.0,2236388
2236388-26,2021-06-29,2021-06-29T11:35:09,CME,,"Rejeitado o Parecer, mediante votação nominal, com  25 votantes, tendo sido 4 votos SIM e 21 votos NÃO.",0.0,2236388
2236386-29,2021-10-06,2021-10-06T11:45:27,CSAUDE,,Aprovado o Parecer.,1.0,2236386
2236366-27,2022-11-30,2022-11-30T12:16:21,CSAUDE,,Aprovado o Parecer.,1.0,2236366
2236369-24,2021-06-29,2021-06-29T13:22:36,CPD,,Aprovado o Parecer.,1.0,2236369
2236414-49,2023-11-08,2023-11-08T16:25:33,CIDOSO,,"Aprovado o Parecer do Relator, Deputado Marcos Tavares (PDT-RJ), com complementação de voto.",1.0,2236414
2307670-2,2021-11-25,2021-11-25T09:30:45,CIDOSO,REQ 82/2021 CIDOSO,Aprovado.,1.0,2236414
2371484-3,2023-08-02,2023-08-02T12:20:38,CDE,REQ 18/2023 CDE,"Aprovado, com inclusão de convite à senhora Patrícia Alessandra Amorita, Economista Chefe Adjunta do Departamento de Estudos Econômicos, do Conselho Administrativo de Defesa Econômica - CADE, e aos senhores Samuel de Abreu Pessoa, professor de economia e pesquisador do FGV IBRE, Marcos Lisboa, economista e pesquisador e um representante do Sindmapa - Sindicato dos Mototaxistas e Motoentregadores Autônomos do Estado do Pará.",1.0,2236395
2236395-28,2021-05-18,2021-05-18T11:23:38,CVT,,"Aprovado o Parecer, contra o voto do Deputado Paulo Guedes",1.0,2236395
2236375-30,2023-08-02,2023-08-02T14:59:39,CPASF,,Aprovado o Parecer.,1.0,2236375
2236407-2,2020-02-05,2020-02-05T15:30:56,CPIOLEO,REQ 1/2020 CPIOLEO,Aprovado,1.0,2236407
2236408-2,2020-02-05,2020-02-05T15:33:40,CPIOLEO,REQ 2/2020 CPIOLEO,Aprovado,1.0,2236408
2236428-23,2023-08-02,2023-08-02T13:10:29,CME,,Aprovado o Parecer.,1.0,2236428
2236440-2,2020-02-05,2020-02-05T13:16:20,PEC19919,REQ 4/2020 PEC19919,Aprovado,1.0,2236440
2236439-2,2020-02-05,2020-02-05T13:16:19,PEC19919,REQ 3/2020 PEC19919,Aprovado,1.0,2236439
2236438-2,2020-02-05,2020-02-05T13:16:19,PEC19919,REQ 2/2020 PEC19919,Aprovado,1.0,2236438
2236474-36,2023-05-17,2023-05-17T14:03:36,CESPO,,Aprovado o Parecer.,1.0,2236474
2236447-47,2022-11-23,2022-11-23T18:19:46,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Márcio Jerry (PCdoB-MA).",1.0,2236447
2236447-45,2022-11-23,2022-11-23T18:18:56,PLEN,,"Aprovado o Substitutivo ao Projeto de Lei nº 81, de 2020, da Comissão de Cultura.",1.0,2236447
2339110-7,2022-11-23,2022-11-23T17:20:00,PLEN,REQ 1542/2022,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,2236447
2236447-25,2021-11-23,2021-11-23T15:08:20,CCULT,,Aprovado o Parecer.,1.0,2236447
2236487-48,2023-12-06,2023-12-06T11:51:18,CSAUDE,,Aprovado o Parecer.,1.0,2236487
2236487-27,2021-09-23,2021-09-23T09:59:33,CIDOSO,,Aprovado o Parecer do Relator Deputado Dr. Luiz Texeira Jr. (PP-RJ).,1.0,2236487
2236470-2,2020-02-05,2020-02-05T15:32:26,CPIOLEO,REQ 4/2020 CPIOLEO,Aprovado,1.0,2236470
2236499-54,2025-04-23,2025-04-23T13:14:02,CAPADR,,Aprovado o Parecer.,1.0,2236499
2236481-5,2020-02-04,2020-02-04T19:51:59,PLEN,REQ 48/2020,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2236481
2236479-21,2024-11-13,2024-11-13T18:32:21,PLEN,PL 95/2020,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1658/2024, por ter sido aprovado o REQ 1528/2024 que está apensado ao primeiro.",1.0,2236479
2236479-20,2024-11-13,2024-11-13T18:32:15,PLEN,PL 95/2020,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,2236479
2236482-22,2024-12-09,2024-12-09T19:54:17,PLEN,PL 96/2020,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 2548/2024, por ter sido aprovado o REQ 4827/2024 que está apensado ao primeiro.",1.0,2236482
2236482-21,2024-12-09,2024-12-09T19:54:16,PLEN,PL 96/2020,"Aprovado o requerimento nº 4827/2024,do Sr. Elmar Nascimento, que solicita urgência (art. 155) para o PL 2548/2024.",1.0,2236482
2236467-2,2020-02-05,2020-02-05T15:31:42,CPIOLEO,REQ 3/2020 CPIOLEO,Aprovado,1.0,2236467
2236478-5,2020-02-04,2020-02-04T19:39:23,PLEN,REQ 46/2020,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2236478
2305057-2,2021-11-03,2021-11-03T14:53:56,CSPCCO,REQ 97/2021 CSPCCO,Aprovado.,1.0,2236513
2236588-26,2021-06-08,2021-06-08T10:09:57,CVT,,Aprovado o Parecer.,1.0,2236588
2236597-40,2023-08-09,2023-08-09T16:09:25,CMULHER,,Aprovado o Parecer.,1.0,2236597
2236585-48,2022-10-19,2022-10-19T14:33:12,CSPCCO,,Aprovado o Parecer.,1.0,2236585
2236585-27,2021-08-04,2021-08-04T16:25:22,CSAUDE,,"Rejeitado o Requerimento de Adiamento de Discussão, por 5 (cinco) sessões, de autoria do Deputado Alexandre Leite, Vice-Líder do DEM, bem como o Requerimento de Votação pelo processo nominal do Requerimento de Adiamento de Discussão",0.0,2236585
2236585-26,2021-08-04,2021-08-04T10:22:08,CSAUDE,,Aprovado o Parecer.,1.0,2236585
