id_proposicao,codTema,tema,relevancia
2236726,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236694,44,Direitos Humanos e Minorias,0
2236723,70,Finanças Públicas e Orçamento,0
2236725,44,Direitos Humanos e Minorias,0
2236725,70,Finanças Públicas e Orçamento,0
2236725,56,Saúde,0
2236727,43,Direito Penal e Processual Penal,0
2236727,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236728,43,Direito Penal e Processual Penal,0
2236728,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236728,56,Saúde,0
2236728,58,Trabalho e Emprego,0
2236739,34,Administração Pública,0
2236739,44,Direitos Humanos e Minorias,0
2236721,57,Defesa e Segurança,0
2236721,70,Finanças Públicas e Orçamento,0
2236721,66,"Indústria, Comércio e Serviços",0
2236731,56,Saúde,0
2236731,61,"Viação, Transporte e Mobilidade",0
2236740,35,"Arte, Cultura e Religião",0
2236732,43,Direito Penal e Processual Penal,0
2236732,58,Trabalho e Emprego,0
2236724,43,Direito Penal e Processual Penal,0
2236724,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236744,34,Administração Pública,0
2236734,67,Direito e Defesa do Consumidor,0
2236734,40,Economia,0
2236738,44,Direitos Humanos e Minorias,0
2236738,70,Finanças Públicas e Orçamento,0
2236738,52,Previdência e Assistência Social,0
2236735,34,Administração Pública,0
2236735,62,"Ciência, Tecnologia e Inovação",0
2236735,46,Educação,0
2236753,67,Direito e Defesa do Consumidor,0
2236753,44,Direitos Humanos e Minorias,0
2236753,66,"Indústria, Comércio e Serviços",0
2236761,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236755,67,Direito e Defesa do Consumidor,0
2236755,66,"Indústria, Comércio e Serviços",0
2236755,56,Saúde,0
2236754,46,Educação,0
2236754,39,Esporte e Lazer,0
2236765,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2236765,44,Direitos Humanos e Minorias,0
2236765,54,"Energia, Recursos Hídricos e Minerais",0
2236765,51,Estrutura Fundiária,0
2236756,46,Educação,0
2236756,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236772,41,Cidades e Desenvolvimento Urbano,0
2236772,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236769,67,Direito e Defesa do Consumidor,0
2236757,41,Cidades e Desenvolvimento Urbano,0
2236771,44,Direitos Humanos e Minorias,0
2236771,70,Finanças Públicas e Orçamento,0
2236773,41,Cidades e Desenvolvimento Urbano,0
2236773,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236776,34,Administração Pública,0
2236776,70,Finanças Públicas e Orçamento,0
2236777,70,Finanças Públicas e Orçamento,0
2236777,56,Saúde,0
2236775,34,Administração Pública,0
2236775,70,Finanças Públicas e Orçamento,0
2236781,44,Direitos Humanos e Minorias,0
2236782,46,Educação,0
2236783,54,"Energia, Recursos Hídricos e Minerais",0
2236792,34,Administração Pública,0
2236786,57,Defesa e Segurança,0
2236788,35,"Arte, Cultura e Religião",0
2236788,41,Cidades e Desenvolvimento Urbano,0
2236788,44,Direitos Humanos e Minorias,0
2236778,58,Trabalho e Emprego,0
2236778,61,"Viação, Transporte e Mobilidade",0
2236789,43,Direito Penal e Processual Penal,0
2236796,43,Direito Penal e Processual Penal,0
2236802,61,"Viação, Transporte e Mobilidade",0
2236791,34,Administração Pública,0
2236790,70,Finanças Públicas e Orçamento,0
2236790,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236808,43,Direito Penal e Processual Penal,0
2236795,34,Administração Pública,0
2236795,58,Trabalho e Emprego,0
2236823,43,Direito Penal e Processual Penal,0
2236823,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236831,67,Direito e Defesa do Consumidor,0
2236835,74,"Política, Partidos e Eleições",0
2236837,41,Cidades e Desenvolvimento Urbano,0
2236837,42,Direito Civil e Processual Civil,0
2236837,51,Estrutura Fundiária,0
2236836,35,"Arte, Cultura e Religião",0
2236836,46,Educação,0
2236836,39,Esporte e Lazer,0
2236844,44,Direitos Humanos e Minorias,0
2236844,58,Trabalho e Emprego,0
2236838,43,Direito Penal e Processual Penal,0
2236840,34,Administração Pública,0
2236840,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236856,34,Administração Pública,0
2236856,54,"Energia, Recursos Hídricos e Minerais",0
2236845,40,Economia,0
2236847,61,"Viação, Transporte e Mobilidade",0
2236860,52,Previdência e Assistência Social,0
2236862,54,"Energia, Recursos Hídricos e Minerais",0
2236862,70,Finanças Públicas e Orçamento,0
2236868,34,Administração Pública,0
2236868,40,Economia,0
2236868,70,Finanças Públicas e Orçamento,0
2236868,61,"Viação, Transporte e Mobilidade",0
2236869,57,Defesa e Segurança,0
2236857,43,Direito Penal e Processual Penal,0
2236863,54,"Energia, Recursos Hídricos e Minerais",0
2236863,70,Finanças Públicas e Orçamento,0
2236866,70,Finanças Públicas e Orçamento,0
2236866,56,Saúde,0
2236884,35,"Arte, Cultura e Religião",0
2236884,37,Comunicações,0
2236884,42,Direito Civil e Processual Civil,0
2236885,44,Direitos Humanos e Minorias,0
2236885,66,"Indústria, Comércio e Serviços",0
2236885,56,Saúde,0
2236887,56,Saúde,0
2236887,61,"Viação, Transporte e Mobilidade",0
2236878,61,"Viação, Transporte e Mobilidade",0
2236888,54,"Energia, Recursos Hídricos e Minerais",0
2236883,57,Defesa e Segurança,0
2236883,43,Direito Penal e Processual Penal,0
2236883,61,"Viação, Transporte e Mobilidade",0
2236893,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236896,39,Esporte e Lazer,0
2236896,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236892,46,Educação,0
2236892,56,Saúde,0
2236911,34,Administração Pública,0
2236911,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236894,74,"Política, Partidos e Eleições",0
2236894,61,"Viação, Transporte e Mobilidade",0
2236912,61,"Viação, Transporte e Mobilidade",0
2236913,61,"Viação, Transporte e Mobilidade",0
2236917,34,Administração Pública,0
2236899,46,Educação,0
2236899,56,Saúde,0
2236927,46,Educação,0
2236927,70,Finanças Públicas e Orçamento,0
2236927,66,"Indústria, Comércio e Serviços",0
2236928,34,Administração Pública,0
2236928,56,Saúde,0
2236908,34,Administração Pública,0
2236930,52,Previdência e Assistência Social,0
2236930,58,Trabalho e Emprego,0
2236923,44,Direitos Humanos e Minorias,0
2236923,56,Saúde,0
2236922,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236931,34,Administração Pública,0
2236931,70,Finanças Públicas e Orçamento,0
2236931,58,Trabalho e Emprego,0
2236924,57,Defesa e Segurança,0
2236924,40,Economia,0
2236929,52,Previdência e Assistência Social,0
2236929,58,Trabalho e Emprego,0
2236926,62,"Ciência, Tecnologia e Inovação",0
2236926,37,Comunicações,0
2236932,34,Administração Pública,0
2236932,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236938,54,"Energia, Recursos Hídricos e Minerais",0
2236941,34,Administração Pública,0
2236933,57,Defesa e Segurança,0
2236933,44,Direitos Humanos e Minorias,0
2236939,70,Finanças Públicas e Orçamento,0
2236939,55,Relações Internacionais e Comércio Exterior,0
2236939,61,"Viação, Transporte e Mobilidade",0
2236948,39,Esporte e Lazer,0
2236948,56,Saúde,0
2236940,34,Administração Pública,0
2236940,70,Finanças Públicas e Orçamento,0
2236943,34,Administração Pública,0
2236943,62,"Ciência, Tecnologia e Inovação",0
2236947,52,Previdência e Assistência Social,0
2236951,34,Administração Pública,0
2236951,57,Defesa e Segurança,0
2236953,42,Direito Civil e Processual Civil,0
2236956,34,Administração Pública,0
2236956,52,Previdência e Assistência Social,0
2236958,34,Administração Pública,0
2236958,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236960,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2236960,66,"Indústria, Comércio e Serviços",0
2236960,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236960,56,Saúde,0
2236967,66,"Indústria, Comércio e Serviços",0
2236967,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236968,42,Direito Civil e Processual Civil,0
2236968,52,Previdência e Assistência Social,0
2236971,34,Administração Pública,0
2236971,44,Direitos Humanos e Minorias,0
2236971,39,Esporte e Lazer,0
2236959,39,Esporte e Lazer,0
2236959,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236972,66,"Indústria, Comércio e Serviços",0
2236972,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236961,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236969,57,Defesa e Segurança,0
2236969,43,Direito Penal e Processual Penal,0
2236974,46,Educação,0
2236977,57,Defesa e Segurança,0
2236983,72,Homenagens e Datas Comemorativas,0
2236983,61,"Viação, Transporte e Mobilidade",0
2236966,42,Direito Civil e Processual Civil,0
2236966,44,Direitos Humanos e Minorias,0
2236979,44,Direitos Humanos e Minorias,0
2236979,70,Finanças Públicas e Orçamento,0
2236981,72,Homenagens e Datas Comemorativas,0
2236981,61,"Viação, Transporte e Mobilidade",0
2236985,72,Homenagens e Datas Comemorativas,0
2236985,61,"Viação, Transporte e Mobilidade",0
2236970,44,Direitos Humanos e Minorias,0
2236970,46,Educação,0
2236984,72,Homenagens e Datas Comemorativas,0
2236984,61,"Viação, Transporte e Mobilidade",0
2236986,46,Educação,0
2236986,56,Saúde,0
2236973,54,"Energia, Recursos Hídricos e Minerais",0
2236973,48,Meio Ambiente e Desenvolvimento Sustentável,0
2236990,56,Saúde,0
2236987,56,Saúde,0
2236975,44,Direitos Humanos e Minorias,0
2236975,74,"Política, Partidos e Eleições",0
2236991,57,Defesa e Segurança,0
2236991,44,Direitos Humanos e Minorias,0
2236982,72,Homenagens e Datas Comemorativas,0
2236982,61,"Viação, Transporte e Mobilidade",0
2236993,34,Administração Pública,0
2236993,44,Direitos Humanos e Minorias,0
2236989,34,Administração Pública,0
2236989,57,Defesa e Segurança,0
2237000,44,Direitos Humanos e Minorias,0
2237000,46,Educação,0
2237000,56,Saúde,0
2236992,34,Administração Pública,0
2236992,43,Direito Penal e Processual Penal,0
2236992,44,Direitos Humanos e Minorias,0
2236992,58,Trabalho e Emprego,0
2237007,54,"Energia, Recursos Hídricos e Minerais",0
2236998,58,Trabalho e Emprego,0
2237011,43,Direito Penal e Processual Penal,0
2237013,46,Educação,0
2237013,56,Saúde,0
2237001,55,Relações Internacionais e Comércio Exterior,0
2237016,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2237012,43,Direito Penal e Processual Penal,0
2237017,54,"Energia, Recursos Hídricos e Minerais",0
2237017,66,"Indústria, Comércio e Serviços",0
2237006,70,Finanças Públicas e Orçamento,0
2237006,55,Relações Internacionais e Comércio Exterior,0
2237015,34,Administração Pública,0
2237015,54,"Energia, Recursos Hídricos e Minerais",0
2237008,48,Meio Ambiente e Desenvolvimento Sustentável,0
2237008,55,Relações Internacionais e Comércio Exterior,0
2237023,58,Trabalho e Emprego,0
2237020,57,Defesa e Segurança,0
2237020,43,Direito Penal e Processual Penal,0
2237018,44,Direitos Humanos e Minorias,0
2237018,46,Educação,0
2237022,54,"Energia, Recursos Hídricos e Minerais",0
2237022,66,"Indústria, Comércio e Serviços",0
2237027,44,Direitos Humanos e Minorias,0
2237027,46,Educação,0
2237021,44,Direitos Humanos e Minorias,0
2237021,58,Trabalho e Emprego,0
2237024,72,Homenagens e Datas Comemorativas,0
2237024,56,Saúde,0
2237030,34,Administração Pública,0
2237025,57,Defesa e Segurança,0
2237025,44,Direitos Humanos e Minorias,0
2237026,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
2237026,51,Estrutura Fundiária,0
2237037,64,"Agricultura, Pecuária, Pesca e Extrativismo",0
